,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
10,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2011,602 км2,2195 ха,3.6 %,10 Број,34 Број,6943 Број,20181 Број,9960 Број,10221 Број,0.97 Однос,1.03 Однос,1227 Број,6.1 %,1623 Број,8 %,1005 Број,5 %,16570 Број,82.1 %,3603 Број,17.9 %,13323 Број,66 %,4149 Број,20.6 %,4008 Број,19.9 %,43.37 Број,134.7 Индекс,137 Број,6.79 ‰,373 Број,18.48 ‰,1 Број,7.3 ‰,-236 Број,-11.69 ‰,36.73 Индекс,1.22 Коефицијент,67.3 Број,74.6 Број,51.5 Број,21.4 Број,30.1 Број,77 Број,7 Број,11 Број,-79 Број,82.59 км,0.1 км,3868 Број,192 Број,6696 Број,96.4 %,2239 Број,32.2 %,5 Број,0.2 Број,60.5 %,17.4 %
11,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2012,602 км2,2195 ха,3.6 %,10 Број,33 Број,6943 Број,19923 Број,9865 Број,10058 Број,0.98 Однос,1.02 Однос,1175 Број,5.9 %,1585 Број,8 %,989 Број,5 %,16439 Број,82.5 %,3562 Број,17.9 %,13136 Број,65.9 %,4079 Број,20.5 %,4027 Број,20.2 %,43.6 Број,139.1 Индекс,156 Број,7.83 ‰,318 Број,15.96 ‰,0 Број,0 ‰,-162 Број,-8.13 ‰,49.06 Индекс,1.42 Коефицијент,68.8 Број,75.6 Број,51.7 Број,21 Број,30.7 Број,81 Број,34 Број,2.4 Број,-40 Број,124.37 км,0.2 км,4080 Број,205 Број,6696 Број,96.4 %,2405 Број,34.6 %,0 Број,0 Број,59.8 %,21.7 %
12,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2013,602 км2,2195 ха,3.6 %,10 Број,33 Број,6943 Број,19678 Број,9765 Број,9913 Број,0.99 Однос,1.02 Однос,1153 Број,5.9 %,1560 Број,7.9 %,923 Број,4.7 %,16289 Број,82.8 %,3481 Број,17.7 %,12917 Број,65.6 %,4007 Број,20.4 %,4048 Број,20.6 %,43.8 Број,143.4 Индекс,152 Број,7.72 ‰,380 Број,19.31 ‰,0 Број,0 ‰,-228 Број,-11.59 ‰,40 Индекс,1.43 Коефицијент,69.1 Број,76.5 Број,52.3 Број,21 Број,31.3 Број,69 Број,28 Број,2.5 Број,-60 Број,51.96 км,0.1 км,4198 Број,213 Број,6922 Број,99.7 %,2608 Број,37.6 %,0 Број,0 Број,59.8 %,21.7 %
13,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2014,602 км2,2376.02 ха,3.9 %,10 Број,32 Број,6943 Број,19434 Број,9638 Број,9796 Број,0.98 Однос,1.02 Однос,1137 Број,5.9 %,1525 Број,7.8 %,882 Број,4.5 %,16128 Број,83 %,3423 Број,17.6 %,12721 Број,65.5 %,3938 Број,20.3 %,4051 Број,20.8 %,43.95 Број,147.7 Индекс,158 Број,8.13 ‰,346 Број,17.8 ‰,4 Број,25.3 ‰,-188 Број,-9.67 ‰,45.66 Индекс,1.51 Коефицијент,69.6 Број,76.2 Број,52.8 Број,20.9 Број,31.8 Број,77 Број,21 Број,3.7 Број,-12 Број,51.96 км,0.1 км,4243 Број,218 Број,6922 Број,99.7 %,2608 Број,37.6 %,0 Број,0 Број,59.8 %,21.7 %
14,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2015,602 км2,2376.02 ха,3.9 %,10 Број,32 Број,6943 Број,19224 Број,9554 Број,9670 Број,0.99 Однос,1.01 Однос,1119 Број,5.8 %,1502 Број,7.8 %,844 Број,4.4 %,15993 Број,83.2 %,3381 Број,17.6 %,12527 Број,65.2 %,3863 Број,20.1 %,4076 Број,21.2 %,44.09 Број,151.5 Индекс,155 Број,8.06 ‰,328 Број,17.06 ‰,1 Број,6.5 ‰,-173 Број,-9 ‰,47.26 Индекс,1.48 Коефицијент,70.3 Број,75.7 Број,53.5 Број,20.9 Број,32.5 Број,91 Број,28 Број,3.3 Број,-47 Број,51.96 км,0.1 км,4305 Број,224 Број,6922 Број,99.7 %,2608 Број,37.6 %,0 Број,0 Број,59.8 %,21.7 %
15,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2016,602 км2,2376.02 ха,3.9 %,10 Број,32 Број,6943 Број,18995 Број,9476 Број,9519 Број,1 Однос,1 Однос,1096 Број,5.8 %,1488 Број,7.8 %,793 Број,4.2 %,15821 Број,83.3 %,3309 Број,17.4 %,12304 Број,64.8 %,3772 Број,19.9 %,4107 Број,21.6 %,44.26 Број,156.9 Индекс,142 Број,7.48 ‰,351 Број,18.48 ‰,1 Број,7 ‰,-209 Број,-11 ‰,40.46 Индекс,1.38 Коефицијент,71.2 Број,75.3 Број,54.4 Број,21 Број,33.4 Број,82 Број,22 Број,3.7 Број,-28 Број,51.96 км,0.1 км,4453 Број,234 Број,6922 Број,99.7 %,2608 Број,37.6 %,3 Број,0.2 Број,57.3 %,26.1 %
16,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2017,602 км2,2376.04 ха,3.9 %,10 Број,31 Број,6943 Број,18771 Број,9384 Број,9387 Број,1 Однос,1 Однос,1079 Број,5.7 %,1473 Број,7.8 %,768 Број,4.1 %,15655 Број,83.4 %,3232 Број,17.2 %,12066 Број,64.3 %,3691 Број,19.7 %,4153 Број,22.1 %,44.44 Број,161.9 Индекс,174 Број,9.27 ‰,326 Број,17.37 ‰,3 Број,17.2 ‰,-152 Број,-8.1 ‰,53.37 Индекс,1.73 Коефицијент,71.9 Број,75.9 Број,55.6 Број,21.2 Број,34.4 Број,84 Број,25 Број,3.4 Број,-59 Број,102.44 км,0.2 км,4660 Број,248 Број,6922 Број,99.7 %,2608 Број,37.6 %,20 Број,1.1 Број,57.3 %,26.1 %
17,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2018,602 км2,2376.04 ха,3.9 %,10 Број,31 Број,6943 Број,18536 Број,9275 Број,9261 Број,1 Однос,1 Однос,1072 Број,5.8 %,1436 Број,7.7 %,754 Број,4.1 %,15467 Број,83.4 %,3160 Број,17 %,11826 Број,63.8 %,3634 Број,19.6 %,4202 Број,22.7 %,44.61 Број,163.7 Индекс,142 Број,7.66 ‰,335 Број,18.07 ‰,1 Број,7 ‰,-193 Број,-10.41 ‰,42.39 Индекс,1.43 Коефицијент,71.4 Број,76.4 Број,56.7 Број,21.2 Број,35.5 Број,97 Број,29 Број,3.3 Број,-67 Број,102.44 км,0.2 км,4683 Број,253 Број,6922 Број,99.7 %,2608 Број,37.6 %,9 Број,0.5 Број,57.3 %,26.1 %
18,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2019,602 км2,2376.04 ха,3.9 %,10 Број,30 Број,6943 Број,18298 Број,9157 Број,9141 Број,1 Однос,1 Однос,1080 Број,5.9 %,1385 Број,7.6 %,760 Број,4.2 %,15255 Број,83.4 %,3085 Број,16.9 %,11621 Број,63.5 %,3569 Број,19.5 %,4212 Број,23 %,44.7 Број,164.2 Индекс,166 Број,9.07 ‰,343 Број,18.75 ‰,2 Број,12 ‰,-177 Број,-9.67 ‰,48.4 Индекс,1.65 Коефицијент,71 Број,76.8 Број,57.5 Број,21.2 Број,36.2 Број,90 Број,37 Број,2.4 Број,-39 Број,88.4 км,0.1 км,4887 Број,267 Број,6922 Број,99.7 %,2608 Број,37.6 %,7 Број,0.4 Број,57.3 %,26.1 %
19,Alibunar,Juznobanatska oblast,Алибунар,Јужнобанатска област,2020,602 км2,2378.45 ха,4 %,10 Број,30 Број,6943 Број,18068 Број,9046 Број,9022 Број,1 Однос,1 Однос,1101 Број,6.1 %,1340 Број,7.4 %,774 Број,4.3 %,15033 Број,83.2 %,3049 Број,16.9 %,11447 Број,63.4 %,3508 Број,19.4 %,4180 Број,23.1 %,44.58 Број,163.8 Индекс,146 Број,8.08 ‰,390 Број,21.59 ‰,0 Број,0 ‰,-244 Број,-13.5 ‰,37.44 Индекс,1.5 Коефицијент,70.8 Број,76.4 Број,57.8 Број,21.3 Број,36.5 Број,66 Број,23 Број,2.9 Број,1 Број,88.4 км,0.1 км,5144 Број,285 Број,6922 Број,99.7 %,2608 Број,37.6 %,5 Број,0.3 Број,57 %,39.1 %
20,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2011,380 км2,4657.16 ха,12.3 %,5 Број,76 Број,10772 Број,28980 Број,14149 Број,14831 Број,0.95 Однос,1.05 Однос,1742 Број,6 %,2127 Број,7.3 %,1260 Број,4.3 %,24168 Број,83.4 %,5102 Број,17.6 %,19916 Број,68.7 %,6182 Број,21.3 %,5195 Број,17.9 %,43.24 Број,139.2 Индекс,212 Број,7.32 ‰,467 Број,16.11 ‰,1 Број,4.7 ‰,-255 Број,-8.8 ‰,45.4 Индекс,1.25 Коефицијент,69.9 Број,76.5 Број,45.5 Број,19.4 Број,26.1 Број,131 Број,55 Број,2.4 Број,-126 Број,65.52 км,0.2 км,5815 Број,201 Број,10161 Број,94.3 %,5500 Број,51.1 %,31 Број,1.1 Број,59 %,20.7 %
21,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2012,380 км2,4657.16 ха,12.3 %,5 Број,75 Број,10772 Број,28627 Број,13985 Број,14642 Број,0.96 Однос,1.05 Однос,1676 Број,5.9 %,2115 Број,7.4 %,1222 Број,4.3 %,23932 Број,83.6 %,4957 Број,17.3 %,19589 Број,68.4 %,6042 Број,21.1 %,5247 Број,18.3 %,43.48 Број,143.7 Индекс,208 Број,7.27 ‰,471 Број,16.45 ‰,2 Број,9.6 ‰,-263 Број,-9.19 ‰,44.16 Индекс,1.24 Коефицијент,70.3 Број,78 Број,46.1 Број,19.4 Број,26.8 Број,125 Број,55 Број,2.3 Број,-62 Број,65.52 км,0.2 км,5880 Број,205 Број,10171 Број,94.4 %,5580 Број,51.8 %,4 Број,0.1 Број,58.6 %,37.9 %
22,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2013,380 км2,4657.16 ха,12.3 %,5 Број,75 Број,10772 Број,28315 Број,13824 Број,14491 Број,0.95 Однос,1.05 Однос,1621 Број,5.7 %,2120 Број,7.5 %,1164 Број,4.1 %,23728 Број,83.8 %,4800 Број,17 %,19218 Број,67.9 %,5954 Број,21 %,5356 Број,18.9 %,43.7 Број,148.3 Индекс,225 Број,7.95 ‰,480 Број,16.95 ‰,2 Број,8.9 ‰,-255 Број,-9.01 ‰,46.88 Индекс,1.38 Коефицијент,69.6 Број,77.7 Број,47.3 Број,19.5 Број,27.9 Број,138 Број,56 Број,2.5 Број,-45 Број,71.68 км,0.2 км,6003 Број,212 Број,10175 Број,94.5 %,5580 Број,51.8 %,0 Број,0 Број,58.6 %,37.9 %
23,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2014,380 км2,4686.64 ха,12.3 %,5 Број,74 Број,10772 Број,28002 Број,13658 Број,14344 Број,0.95 Однос,1.05 Однос,1583 Број,5.7 %,2117 Број,7.6 %,1096 Број,3.9 %,23511 Број,84 %,4628 Број,16.5 %,18835 Број,67.3 %,5864 Број,20.9 %,5467 Број,19.5 %,43.91 Број,152.9 Индекс,216 Број,7.71 ‰,448 Број,16 ‰,3 Број,13.9 ‰,-232 Број,-8.29 ‰,48.21 Индекс,1.33 Коефицијент,69.8 Број,76.8 Број,48.7 Број,19.6 Број,29 Број,152 Број,45 Број,3.4 Број,-93 Број,71.68 км,0.2 км,6012 Број,215 Број,10176 Број,94.5 %,5580 Број,51.8 %,19 Број,0.7 Број,58.6 %,37.9 %
24,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2015,380 км2,4686.64 ха,12.3 %,5 Број,73 Број,10772 Број,27688 Број,13516 Број,14172 Број,0.95 Однос,1.05 Однос,1553 Број,5.6 %,2095 Број,7.6 %,1053 Број,3.8 %,23265 Број,84 %,4510 Број,16.3 %,18479 Број,66.7 %,5749 Број,20.8 %,5561 Број,20.1 %,44.09 Број,157.1 Индекс,230 Број,8.31 ‰,477 Број,17.23 ‰,2 Број,8.7 ‰,-247 Број,-8.92 ‰,48.22 Индекс,1.48 Коефицијент,70.1 Број,76.1 Број,49.8 Број,19.7 Број,30.1 Број,127 Број,52 Број,2.4 Број,-56 Број,71.68 км,0.2 км,6134 Број,222 Број,10176 Број,94.5 %,5580 Број,51.8 %,5 Број,0.2 Број,58.6 %,37.9 %
25,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2016,380 км2,4686.64 ха,12.3 %,5 Број,72 Број,10772 Број,27395 Број,13375 Број,14020 Број,0.95 Однос,1.05 Однос,1511 Број,5.5 %,2065 Број,7.5 %,1054 Број,3.8 %,23025 Број,84 %,4439 Број,16.2 %,18168 Број,66.3 %,5646 Број,20.6 %,5651 Број,20.6 %,44.27 Број,161.4 Индекс,213 Број,7.78 ‰,452 Број,16.5 ‰,1 Број,4.7 ‰,-239 Број,-8.72 ‰,47.12 Индекс,1.38 Коефицијент,71.3 Број,76.4 Број,50.8 Број,19.7 Број,31.1 Број,136 Број,57 Број,2.4 Број,-46 Број,71.68 км,0.2 км,6314 Број,230 Број,10176 Број,94.5 %,5582 Број,51.8 %,7 Број,0.3 Број,59.7 %,24.1 %
26,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2017,380 км2,4346.33 ха,11.4 %,5 Број,71 Број,10772 Број,27107 Број,13231 Број,13876 Број,0.95 Однос,1.05 Однос,1481 Број,5.5 %,2028 Број,7.5 %,1058 Број,3.9 %,22794 Број,84.1 %,4337 Број,16 %,17851 Број,65.9 %,5539 Број,20.4 %,5747 Број,21.2 %,44.49 Број,165.6 Индекс,214 Број,7.89 ‰,455 Број,16.79 ‰,0 Број,0 ‰,-241 Број,-8.89 ‰,47.03 Индекс,1.4 Коефицијент,71.3 Број,76.5 Број,51.9 Број,19.7 Број,32.2 Број,124 Број,62 Број,2 Број,-49 Број,135.9 км,0.4 км,6554 Број,242 Број,10179 Број,94.5 %,5582 Број,51.8 %,40 Број,1.5 Број,59.7 %,24.1 %
27,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2018,380 км2,4346.33 ха,11.4 %,5 Број,70 Број,10772 Број,26760 Број,13065 Број,13695 Број,0.95 Однос,1.05 Однос,1465 Број,5.5 %,1979 Број,7.4 %,1057 Број,3.9 %,22518 Број,84.1 %,4208 Број,15.7 %,17510 Број,65.4 %,5433 Број,20.3 %,5806 Број,21.7 %,44.68 Број,167.6 Индекс,184 Број,6.88 ‰,515 Број,19.25 ‰,1 Број,5.4 ‰,-331 Број,-12.37 ‰,35.73 Индекс,1.23 Коефицијент,70.4 Број,77 Број,52.8 Број,19.7 Број,33.2 Број,136 Број,45 Број,3 Број,-73 Број,96.52 км,0.3 км,6576 Број,246 Број,10179 Број,94.5 %,5600 Број,52 %,12 Број,0.4 Број,59.7 %,24.1 %
28,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2019,380 км2,4346.33 ха,11.4 %,5 Број,69 Број,10772 Број,26388 Број,12886 Број,13502 Број,0.95 Однос,1.05 Однос,1457 Број,5.5 %,1918 Број,7.3 %,1067 Број,4 %,22220 Број,84.2 %,4123 Број,15.6 %,17151 Број,65 %,5358 Број,20.3 %,5862 Број,22.2 %,44.82 Број,169.1 Индекс,228 Број,8.64 ‰,486 Број,18.42 ‰,0 Број,0 ‰,-258 Број,-9.78 ‰,46.91 Индекс,1.57 Коефицијент,70.1 Број,76.8 Број,53.9 Број,19.7 Број,34.2 Број,131 Број,44 Број,3 Број,-81 Број,63.42 км,0.2 км,6807 Број,258 Број,10179 Број,94.5 %,5600 Број,52 %,11 Број,0.4 Број,59.7 %,24.1 %
29,Apatin,Zapadnobacka oblast,Апатин,Западнобачка област,2020,380 км2,4792.66 ха,12.6 %,5 Број,69 Број,10772 Број,26041 Број,12716 Број,13325 Број,0.95 Однос,1.05 Однос,1454 Број,5.6 %,1863 Број,7.2 %,1055 Број,4.1 %,21930 Број,84.2 %,4091 Број,15.7 %,16817 Број,64.6 %,5286 Број,20.3 %,5907 Број,22.7 %,44.88 Број,171.6 Индекс,199 Број,7.64 ‰,498 Број,19.12 ‰,1 Број,5 ‰,-299 Број,-11.48 ‰,39.96 Индекс,1.4 Коефицијент,69.4 Број,77 Број,54.8 Број,19.7 Број,35.1 Број,95 Број,39 Број,2.4 Број,-57 Број,63.42 км,0.2 км,7065 Број,271 Број,10179 Број,94.5 %,5600 Број,52 %,26 Број,1 Број,53.5 %,31 %
30,Bac,Juznobacka oblast,Бач,Јужнобачка област,2011,365 км2,2978.21 ха,8.2 %,6 Број,40 Број,5285 Број,14425 Број,7150 Број,7275 Број,0.98 Однос,1.02 Однос,847 Број,5.9 %,1167 Број,8.1 %,734 Број,5.1 %,11869 Број,82.3 %,2796 Број,19.4 %,9905 Број,68.7 %,3137 Број,21.7 %,2506 Број,17.4 %,42.17 Број,118.3 Индекс,99 Број,6.86 ‰,241 Број,16.71 ‰,0 Број,0 ‰,-142 Број,-9.84 ‰,41.08 Индекс,1.16 Коефицијент,70.1 Број,75.4 Број,45.6 Број,20.3 Број,25.3 Број,77 Број,15 Број,5.1 Број,-65 Број,109.03 км,0.3 км,2621 Број,182 Број,4968 Број,94 %,852 Број,16.1 %,20 Број,1.4 Број,66.1 %,32 %
31,Bac,Juznobacka oblast,Бач,Јужнобачка област,2012,365 км2,2978.21 ха,8.2 %,6 Број,39 Број,5285 Број,14251 Број,7073 Број,7178 Број,0.99 Однос,1.01 Однос,820 Број,5.8 %,1117 Број,7.8 %,721 Број,5.1 %,11791 Број,82.7 %,2785 Број,19.5 %,9833 Број,69 %,3085 Број,21.6 %,2481 Број,17.4 %,42.35 Број,121.6 Индекс,114 Број,8 ‰,233 Број,16.35 ‰,2 Број,17.5 ‰,-119 Број,-8.35 ‰,48.93 Индекс,1.34 Коефицијент,71.3 Број,75.5 Број,44.9 Број,19.7 Број,25.2 Број,71 Број,17 Број,4.2 Број,-23 Број,109.03 км,0.3 км,2706 Број,190 Број,5150 Број,97.4 %,871 Број,16.5 %,2 Број,0.1 Број,61.4 %,32 %
32,Bac,Juznobacka oblast,Бач,Јужнобачка област,2013,367 км2,2978.21 ха,8.1 %,6 Број,38 Број,5285 Број,14097 Број,7009 Број,7088 Број,0.99 Однос,1.01 Однос,813 Број,5.8 %,1079 Број,7.7 %,679 Број,4.8 %,11700 Број,83 %,2746 Број,19.5 %,9728 Број,69 %,3018 Број,21.4 %,2477 Број,17.6 %,42.53 Број,126.4 Индекс,115 Број,8.16 ‰,213 Број,15.11 ‰,2 Број,17.4 ‰,-98 Број,-6.95 ‰,53.99 Индекс,1.35 Коефицијент,71.2 Број,75.8 Број,44.9 Број,19.4 Број,25.5 Број,61 Број,26 Број,2.3 Број,-69 Број,92.58 км,0.3 км,2750 Број,195 Број,5200 Број,98.4 %,903 Број,17.1 %,4 Број,0.3 Број,61.4 %,32 %
33,Bac,Juznobacka oblast,Бач,Јужнобачка област,2014,367 км2,3028.34 ха,8.3 %,6 Број,38 Број,5285 Број,13917 Број,6943 Број,6974 Број,1 Однос,1 Однос,806 Број,5.8 %,1063 Број,7.6 %,632 Број,4.5 %,11590 Број,83.3 %,2653 Број,19.1 %,9560 Број,68.7 %,2925 Број,21 %,2488 Број,17.9 %,42.76 Број,132.1 Индекс,115 Број,8.26 ‰,220 Број,15.81 ‰,0 Број,0 ‰,-105 Број,-7.54 ‰,52.27 Индекс,1.39 Коефицијент,71.7 Број,76.1 Број,45.6 Број,19.6 Број,26 Број,70 Број,11 Број,6.4 Број,-87 Број,74.47 км,0.2 км,2793 Број,201 Број,5200 Број,98.4 %,958 Број,18.1 %,4 Број,0.3 Број,61.4 %,32 %
34,Bac,Juznobacka oblast,Бач,Јужнобачка област,2015,367 км2,3028.34 ха,8.3 %,6 Број,37 Број,5285 Број,13753 Број,6883 Број,6870 Број,1 Однос,1 Однос,796 Број,5.8 %,1046 Број,7.6 %,586 Број,4.3 %,11504 Број,83.6 %,2582 Број,18.8 %,9405 Број,68.4 %,2849 Број,20.7 %,2506 Број,18.2 %,42.99 Број,137.2 Индекс,108 Број,7.85 ‰,208 Број,15.12 ‰,0 Број,0 ‰,-100 Број,-7.27 ‰,51.92 Индекс,1.32 Коефицијент,72.2 Број,76.5 Број,46.2 Број,19.6 Број,26.6 Број,74 Број,19 Број,3.9 Број,-36 Број,74.47 км,0.2 км,2869 Број,209 Број,5200 Број,98.4 %,958 Број,18.1 %,5 Број,0.4 Број,61.4 %,32 %
