,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
132,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2013,288 км2,1957.57 ха,6.8 %,7 Број,155 Број,12877 Број,44649 Број,22238 Број,22411 Број,0.99 Однос,1.01 Однос,3487 Број,7.8 %,3771 Број,8.4 %,1933 Број,4.3 %,35983 Број,80.6 %,8651 Број,19.4 %,31148 Број,69.8 %,10336 Број,23.1 %,6243 Број,14 %,39.91 Број,94.9 Индекс,464 Број,10.39 ‰,446 Број,9.99 ‰,3 Број,6.5 ‰,18 Број,0.4 ‰,104.04 Индекс,1.5 Коефицијент,73.4 Број,78.4 Број,43.3 Број,23.3 Број,20 Број,222 Број,6 Број,37 Број,377 Број,0 км,0 км,47129 Број,1056 Број,0 Број,0 %,0 Број,0 %,127 Број,2.8 Број,66.5 %,25.7 %
133,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2014,288 км2,2024.13 ха,7 %,7 Број,157 Број,12877 Број,45100 Број,22461 Број,22639 Број,0.99 Однос,1.01 Однос,3545 Број,7.9 %,3822 Број,8.5 %,1850 Број,4.1 %,36379 Број,80.7 %,8485 Број,18.8 %,31243 Број,69.3 %,10354 Број,23 %,6490 Број,14.4 %,40.12 Број,98.7 Индекс,486 Број,10.78 ‰,452 Број,10.02 ‰,1 Број,2.1 ‰,34 Број,0.75 ‰,107.52 Индекс,1.57 Коефицијент,73.5 Број,77.9 Број,44.4 Број,23.6 Број,20.8 Број,217 Број,14 Број,15.5 Број,474 Број,0 км,0 км,10718 Број,238 Број,0 Број,0 %,0 Број,0 %,59 Број,1.3 Број,66.5 %,25.7 %
134,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2015,288 км2,2024.13 ха,7 %,7 Број,158 Број,12877 Број,45550 Број,22702 Број,22848 Број,0.99 Однос,1.01 Однос,3585 Број,7.9 %,3903 Број,8.6 %,1805 Број,4 %,36734 Број,80.6 %,8359 Број,18.4 %,31299 Број,68.7 %,10365 Број,22.8 %,6763 Број,14.8 %,40.32 Број,102.5 Индекс,476 Број,10.45 ‰,465 Број,10.21 ‰,3 Број,6.3 ‰,11 Број,0.24 ‰,102.37 Индекс,1.53 Коефицијент,73.7 Број,78.3 Број,45.5 Број,23.9 Број,21.6 Број,248 Број,20 Број,12.4 Број,381 Број,0 км,0 км,11113 Број,244 Број,0 Број,0 %,0 Број,0 %,47 Број,1 Број,66.5 %,25.7 %
135,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2016,288 км2,2024.13 ха,7 %,7 Број,159 Број,12877 Број,45887 Број,22900 Број,22987 Број,1 Однос,1 Однос,3547 Број,7.7 %,3994 Број,8.7 %,1810 Број,3.9 %,36996 Број,80.6 %,8254 Број,18 %,31312 Број,68.2 %,10375 Број,22.6 %,7034 Број,15.3 %,40.54 Број,106 Индекс,447 Број,9.74 ‰,495 Број,10.79 ‰,3 Број,6.7 ‰,-48 Број,-1.05 ‰,90.3 Индекс,1.44 Коефицијент,73.5 Број,78.9 Број,46.5 Број,24.1 Број,22.5 Број,258 Број,32 Број,8.1 Број,331 Број,0 км,0 км,11856 Број,258 Број,0 Број,0 %,0 Број,0 %,11 Број,0.2 Број,60.6 %,31.4 %
136,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2017,288 км2,2025.13 ха,7 %,7 Број,160 Број,12877 Број,46115 Број,23046 Број,23069 Број,1 Однос,1 Однос,3472 Број,7.5 %,4054 Број,8.8 %,1873 Број,4.1 %,37157 Број,80.6 %,8152 Број,17.7 %,31315 Број,67.9 %,10409 Број,22.6 %,7274 Број,15.8 %,40.75 Број,108.6 Индекс,487 Број,10.56 ‰,529 Број,11.47 ‰,1 Број,2.1 ‰,-42 Број,-0.91 ‰,92.06 Индекс,1.58 Коефицијент,73.2 Број,79 Број,47.3 Број,24 Број,23.2 Број,247 Број,34 Број,7.3 Број,213 Број,0 км,0 км,12561 Број,272 Број,0 Број,0 %,0 Број,0 %,18 Број,0.4 Број,60.6 %,31.4 %
137,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2018,288 км2,2025.13 ха,7 %,7 Број,161 Број,12877 Број,46406 Број,23197 Број,23209 Број,1 Однос,1 Однос,3445 Број,7.4 %,4092 Број,8.8 %,1952 Број,4.2 %,37371 Број,80.5 %,8058 Број,17.4 %,31310 Број,67.5 %,10422 Број,22.5 %,7559 Број,16.3 %,40.97 Број,110.9 Индекс,466 Број,10.04 ‰,513 Број,11.05 ‰,1 Број,2.1 ‰,-47 Број,-1.01 ‰,90.84 Индекс,1.53 Коефицијент,73.4 Број,78.6 Број,48.2 Број,24.1 Број,24.1 Број,236 Број,43 Број,5.5 Број,458 Број,0 км,0 км,13091 Број,282 Број,0 Број,0 %,0 Број,0 %,54 Број,1.2 Број,60.6 %,31.4 %
138,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2019,288 км2,2025.13 ха,7 %,7 Број,163 Број,12877 Број,46815 Број,23407 Број,23408 Број,1 Однос,1 Однос,3445 Број,7.4 %,4135 Број,8.8 %,2017 Број,4.3 %,37706 Број,80.5 %,8012 Број,17.1 %,31316 Број,66.9 %,10444 Број,22.3 %,7919 Број,16.9 %,41.18 Број,113 Индекс,509 Број,10.87 ‰,517 Број,11.04 ‰,0 Број,0 ‰,-8 Број,-0.17 ‰,98.45 Индекс,1.69 Коефицијент,73.8 Број,78.8 Број,49.5 Број,24.2 Број,25.3 Број,242 Број,37 Број,6.5 Број,416 Број,0 км,0 км,14029 Број,300 Број,0 Број,0 %,0 Број,0 %,68 Број,1.5 Број,60.6 %,31.4 %
139,Beograd-Surcin,Beogradska oblast (Grad Beograd),Београд-Сурчин,Београдска област (Град Београд),2020,288 км2,2075.25 ха,7.2 %,7 Број,164 Број,12877 Број,47116 Број,23568 Број,23548 Број,1 Однос,1 Однос,3474 Број,7.4 %,4157 Број,8.8 %,2060 Број,4.4 %,37951 Број,80.5 %,8006 Број,17 %,31242 Број,66.3 %,10463 Број,22.2 %,8243 Број,17.5 %,41.27 Број,114.1 Индекс,513 Број,10.89 ‰,600 Број,12.73 ‰,4 Број,7.8 ‰,-87 Број,-1.85 ‰,85.5 Индекс,1.71 Коефицијент,73.5 Број,78.5 Број,50.8 Број,24.4 Број,26.4 Број,130 Број,37 Број,3.5 Број,280 Број,0 км,0 км,14806 Број,314 Број,0 Број,0 %,0 Број,0 %,56 Број,1.2 Број,49.7 %,40 %
140,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2011,148 км2,2889.65 ха,19.5 %,4 Број,1069 Број,59370 Број,158156 Број,73943 Број,84213 Број,0.88 Однос,1.14 Однос,10196 Број,6.4 %,10822 Број,6.8 %,6303 Број,4 %,132443 Број,83.7 %,29621 Број,18.7 %,109424 Број,69.2 %,38653 Број,24.4 %,27714 Број,17.5 %,42.32 Број,134.2 Индекс,1667 Број,10.54 ‰,1986 Број,12.56 ‰,9 Број,5.4 ‰,-319 Број,-2.02 ‰,83.94 Индекс,1.37 Коефицијент,72.8 Број,77.7 Број,44.5 Број,19.2 Број,25.3 Број,882 Број,283 Број,3.1 Број,1160 Број,0 км,0 км,41721 Број,264 Број,0 Број,0 %,0 Број,0 %,1001 Број,6.3 Број,58.6 %,33.9 %
141,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2012,148 км2,2889.65 ха,19.5 %,4 Број,1074 Број,59370 Број,158904 Број,74289 Број,84615 Број,0.88 Однос,1.14 Однос,10429 Број,6.6 %,10676 Број,6.7 %,6210 Број,3.9 %,133171 Број,83.8 %,29338 Број,18.5 %,109659 Број,69 %,38789 Број,24.4 %,28140 Број,17.7 %,42.42 Број,137.3 Индекс,1690 Број,10.64 ‰,2007 Број,12.63 ‰,6 Број,3.6 ‰,-317 Број,-1.99 ‰,84.21 Индекс,1.37 Коефицијент,73.4 Број,78.4 Број,44.9 Број,19.2 Број,25.7 Број,807 Број,201 Број,4 Број,973 Број,0 км,0 км,43012 Број,271 Број,0 Број,0 %,0 Број,0 %,2378 Број,15 Број,42 %,32.1 %
142,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2013,148 км2,2889.65 ха,19.5 %,4 Број,1087 Број,59370 Број,160916 Број,75247 Број,85669 Број,0.88 Однос,1.14 Однос,10812 Број,6.7 %,10649 Број,6.6 %,6084 Број,3.8 %,134989 Број,83.9 %,29060 Број,18.1 %,110620 Број,68.7 %,39278 Број,24.4 %,28835 Број,17.9 %,42.47 Број,139.7 Индекс,1835 Број,11.4 ‰,1953 Број,12.14 ‰,12 Број,6.5 ‰,-118 Број,-0.73 ‰,93.96 Индекс,1.46 Коефицијент,73.7 Број,78.6 Број,45.5 Број,19.4 Број,26.1 Број,897 Број,165 Број,5.4 Број,3485 Број,0 км,0 км,45099 Број,280 Број,0 Број,0 %,0 Број,0 %,3317 Број,20.6 Број,42 %,32.1 %
143,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2014,148 км2,4886.96 ха,33 %,4 Број,1107 Број,59370 Број,163764 Број,76609 Број,87155 Број,0.88 Однос,1.14 Однос,11330 Број,6.9 %,10800 Број,6.6 %,5878 Број,3.6 %,137355 Број,83.9 %,28853 Број,17.6 %,111994 Број,68.4 %,40023 Број,24.4 %,29640 Број,18.1 %,42.45 Број,140.4 Индекс,1885 Број,11.51 ‰,2014 Број,12.3 ‰,9 Број,4.8 ‰,-129 Број,-0.79 ‰,93.59 Индекс,1.47 Коефицијент,74 Број,78.9 Број,46.2 Број,19.8 Број,26.5 Број,950 Број,78 Број,12.2 Број,2459 Број,0 км,0 км,47005 Број,287 Број,0 Број,0 %,0 Број,0 %,992 Број,6.1 Број,34.8 %,36.4 %
144,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2015,148 км2,4886.96 ха,33 %,4 Број,1120 Број,59370 Број,165811 Број,77611 Број,88200 Број,0.88 Однос,1.14 Однос,11849 Број,7.1 %,11026 Број,6.6 %,5649 Број,3.4 %,138810 Број,83.7 %,28480 Број,17.2 %,112520 Број,67.9 %,40438 Број,24.4 %,30416 Број,18.3 %,42.43 Број,140.6 Индекс,1912 Број,11.53 ‰,2111 Број,12.73 ‰,6 Број,3.1 ‰,-199 Број,-1.2 ‰,90.57 Индекс,1.45 Коефицијент,74.3 Број,79 Број,47.4 Број,20.3 Број,27 Број,946 Број,373 Број,2.5 Број,1962 Број,0 км,0 км,48231 Број,291 Број,0 Број,0 %,0 Број,0 %,321 Број,1.9 Број,34.8 %,36.4 %
145,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2016,148 км2,4886.96 ха,33 %,4 Број,1131 Број,59370 Број,167331 Број,78293 Број,89038 Број,0.88 Однос,1.14 Однос,12285 Број,7.3 %,11276 Број,6.7 %,5526 Број,3.3 %,139699 Број,83.5 %,28101 Број,16.8 %,112722 Број,67.4 %,40733 Број,24.3 %,31048 Број,18.6 %,42.41 Број,140.3 Индекс,1933 Број,11.55 ‰,2056 Број,12.29 ‰,11 Број,5.7 ‰,-123 Број,-0.74 ‰,94.02 Индекс,1.46 Коефицијент,74.4 Број,79.1 Број,48.4 Број,20.9 Број,27.5 Број,877 Број,275 Број,3.2 Број,1402 Број,0 км,0 км,49954 Број,299 Број,0 Број,0 %,0 Број,0 %,425 Број,2.5 Број,49.9 %,27.3 %
146,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2017,148 км2,4872.29 ха,32.9 %,4 Број,1137 Број,59370 Број,168242 Број,78660 Број,89582 Број,0.88 Однос,1.14 Однос,12487 Број,7.4 %,11553 Број,6.9 %,5506 Број,3.3 %,140086 Број,83.3 %,27643 Број,16.4 %,112499 Број,66.9 %,40910 Број,24.3 %,31703 Број,18.8 %,42.44 Број,139.7 Индекс,1838 Број,10.92 ‰,2196 Број,13.05 ‰,12 Број,6.5 ‰,-358 Број,-2.13 ‰,83.7 Индекс,1.41 Коефицијент,74.4 Број,79 Број,49.5 Број,21.4 Број,28.2 Број,981 Број,268 Број,3.7 Број,899 Број,0 км,0 км,52002 Број,309 Број,0 Број,0 %,0 Број,0 %,648 Број,3.9 Број,49.9 %,27.3 %
147,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2018,148 км2,4872.29 ха,32.9 %,4 Број,1141 Број,59370 Број,168841 Број,78937 Број,89904 Број,0.88 Однос,1.14 Однос,12646 Број,7.5 %,11794 Број,7 %,5558 Број,3.3 %,140193 Број,83 %,27149 Број,16.1 %,112049 Број,66.4 %,40923 Број,24.2 %,32352 Број,19.2 %,42.49 Број,138.6 Индекс,1845 Број,10.93 ‰,2224 Број,13.17 ‰,2 Број,1.1 ‰,-379 Број,-2.24 ‰,82.96 Индекс,1.42 Коефицијент,74.2 Број,79.2 Број,50.7 Број,21.8 Број,28.9 Број,888 Број,286 Број,3.1 Број,1036 Број,0 км,0 км,53297 Број,316 Број,0 Број,0 %,0 Број,0 %,1218 Број,7.2 Број,49.9 %,27.3 %
148,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2019,148 км2,4872.29 ха,32.9 %,4 Број,1145 Број,59370 Број,169495 Број,79247 Број,90248 Број,0.88 Однос,1.14 Однос,12835 Број,7.6 %,12054 Број,7.1 %,5645 Број,3.3 %,140353 Број,82.8 %,26718 Број,15.8 %,111663 Број,65.9 %,40876 Број,24.1 %,32943 Број,19.4 %,42.52 Број,137.3 Индекс,1885 Број,11.12 ‰,2155 Број,12.71 ‰,6 Број,3.2 ‰,-270 Број,-1.59 ‰,87.47 Индекс,1.46 Коефицијент,74.4 Број,79 Број,51.8 Број,22.3 Број,29.5 Број,927 Број,312 Број,3 Број,921 Број,0 км,0 км,55493 Број,327 Број,0 Број,0 %,0 Број,0 %,1080 Број,6.4 Број,49.9 %,27.3 %
149,Beograd-Vozdovac,Beogradska oblast (Grad Beograd),Београд-Вождовац,Београдска област (Град Београд),2020,148 км2,4881.93 ха,33 %,4 Број,1147 Број,59370 Број,169810 Број,79370 Број,90440 Број,0.88 Однос,1.14 Однос,12901 Број,7.6 %,12452 Број,7.3 %,5649 Број,3.3 %,140259 Број,82.6 %,26194 Број,15.4 %,111109 Број,65.4 %,40770 Број,24 %,33348 Број,19.6 %,42.46 Број,135.5 Индекс,1792 Број,10.55 ‰,2468 Број,14.53 ‰,1 Број,0.6 ‰,-676 Број,-3.98 ‰,72.61 Индекс,1.42 Коефицијент,73.9 Број,79.1 Број,52.8 Број,22.8 Број,30 Број,648 Број,217 Број,3 Број,657 Број,0 км,0 км,57346 Број,338 Број,0 Број,0 %,0 Број,0 %,1085 Број,6.4 Број,35.4 %,40 %
150,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2011,3 км2,0 ха,0 %,0 Број,18806 Број,25236 Број,56417 Број,24945 Број,31472 Број,0.79 Однос,1.26 Однос,3216 Број,5.7 %,3129 Број,5.5 %,1853 Број,3.3 %,48713 Број,86.3 %,9781 Број,17.3 %,38774 Број,68.7 %,13409 Број,23.8 %,11298 Број,20 %,44.77 Број,185.5 Индекс,607 Број,10.76 ‰,772 Број,13.68 ‰,6 Број,9.9 ‰,-165 Број,-2.92 ‰,78.63 Индекс,1.38 Коефицијент,73.9 Број,78.9 Број,45.5 Број,16.4 Број,29.1 Број,383 Број,78 Број,4.9 Број,385 Број,0 км,0 км,19252 Број,341 Број,0 Број,0 %,0 Број,0 %,239 Број,4.2 Број,59.6 %,31.7 %
151,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2012,3 км2,0 ха,0 %,0 Број,18899 Број,25236 Број,56698 Број,25032 Број,31666 Број,0.79 Однос,1.27 Однос,3421 Број,6 %,3135 Број,5.5 %,1763 Број,3.1 %,48848 Број,86.2 %,9564 Број,16.9 %,38666 Број,68.2 %,13536 Број,23.9 %,11476 Број,20.2 %,44.68 Број,186.5 Индекс,655 Број,11.55 ‰,891 Број,15.71 ‰,5 Број,7.6 ‰,-236 Број,-4.16 ‰,73.51 Индекс,1.45 Коефицијент,74.5 Број,79.3 Број,46.6 Број,17 Број,29.7 Број,363 Број,63 Број,5.8 Број,578 Број,0 км,0 км,19904 Број,351 Број,0 Број,0 %,0 Број,0 %,820 Број,14.5 Број,54.2 %,33.3 %
152,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2013,3 км2,0 ха,0 %,0 Број,18951 Број,25236 Број,56854 Број,25076 Број,31778 Број,0.79 Однос,1.27 Однос,3605 Број,6.3 %,3164 Број,5.6 %,1682 Број,3 %,48857 Број,85.9 %,9360 Број,16.5 %,38397 Број,67.5 %,13623 Број,24 %,11688 Број,20.6 %,44.57 Број,186.2 Индекс,632 Број,11.12 ‰,858 Број,15.09 ‰,0 Број,0 ‰,-226 Број,-3.98 ‰,73.66 Индекс,1.37 Коефицијент,74.1 Број,79.4 Број,48.1 Број,17.6 Број,30.4 Број,383 Број,54 Број,7.1 Број,197 Број,0 км,0 км,20712 Број,364 Број,0 Број,0 %,0 Број,0 %,155 Број,2.7 Број,54.2 %,33.3 %
153,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2014,3 км2,0 ха,0 %,0 Број,18974 Број,25236 Број,56922 Број,25120 Број,31802 Број,0.79 Однос,1.27 Однос,3782 Број,6.6 %,3175 Број,5.6 %,1616 Број,2.8 %,48777 Број,85.7 %,9064 Број,15.9 %,37990 Број,66.7 %,13647 Број,24 %,11975 Број,21 %,44.53 Број,185.9 Индекс,611 Број,10.73 ‰,802 Број,14.09 ‰,4 Број,6.5 ‰,-191 Број,-3.36 ‰,76.18 Индекс,1.31 Коефицијент,74 Број,79.5 Број,49.8 Број,18.3 Број,31.5 Број,379 Број,41 Број,9.2 Број,355 Број,0 км,0 км,21232 Број,373 Број,0 Број,0 %,0 Број,0 %,500 Број,8.8 Број,54.2 %,33.3 %
154,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2015,3 км2,0 ха,0 %,0 Број,19043 Број,25236 Број,57130 Број,25231 Број,31899 Број,0.79 Однос,1.26 Однос,3985 Број,7 %,3229 Број,5.7 %,1585 Број,2.8 %,48734 Број,85.3 %,8767 Број,15.3 %,37630 Број,65.9 %,13725 Број,24 %,12286 Број,21.5 %,44.43 Број,183.1 Индекс,642 Број,11.24 ‰,856 Број,14.98 ‰,0 Број,0 ‰,-214 Број,-3.75 ‰,75 Индекс,1.38 Коефицијент,74.2 Број,79.5 Број,51.8 Број,19.2 Број,32.6 Број,354 Број,113 Број,3.1 Број,466 Број,0 км,0 км,22674 Број,397 Број,0 Број,0 %,0 Број,0 %,269 Број,4.7 Број,54.2 %,33.3 %
155,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2016,3 км2,0 ха,0 %,0 Број,19114 Број,25236 Број,57343 Број,25328 Број,32015 Број,0.79 Однос,1.26 Однос,4165 Број,7.3 %,3304 Број,5.8 %,1604 Број,2.8 %,48654 Број,84.8 %,8570 Број,14.9 %,37378 Број,65.2 %,13843 Број,24.1 %,12496 Број,21.8 %,44.29 Број,178 Индекс,635 Број,11.07 ‰,806 Број,14.06 ‰,5 Број,7.9 ‰,-171 Број,-2.98 ‰,78.78 Индекс,1.34 Коефицијент,74.7 Број,79.9 Број,53.4 Број,20 Број,33.4 Број,349 Број,103 Број,3.4 Број,345 Број,0 км,0 км,22875 Број,399 Број,0 Број,0 %,0 Број,0 %,251 Број,4.4 Број,52.3 %,35.6 %
156,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2017,3 км2,0 ха,0 %,0 Број,19161 Број,25236 Број,57483 Број,25439 Број,32044 Број,0.79 Однос,1.26 Однос,4273 Број,7.4 %,3424 Број,6 %,1640 Број,2.9 %,48549 Број,84.5 %,8337 Број,14.5 %,37166 Број,64.7 %,13917 Број,24.2 %,12620 Број,22 %,44.17 Број,172.3 Индекс,591 Број,10.28 ‰,868 Број,15.1 ‰,3 Број,5.1 ‰,-277 Број,-4.82 ‰,68.09 Индекс,1.28 Коефицијент,75 Број,79.8 Број,54.7 Број,20.7 Број,34 Број,385 Број,118 Број,3.3 Број,384 Број,0 км,0 км,23313 Број,406 Број,0 Број,0 %,0 Број,0 %,267 Број,4.6 Број,52.3 %,35.6 %
157,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2018,3 км2,0 ха,0 %,0 Број,19202 Број,25236 Број,57607 Број,25521 Број,32086 Број,0.8 Однос,1.26 Однос,4331 Број,7.5 %,3615 Број,6.3 %,1638 Број,2.8 %,48437 Број,84.1 %,8111 Број,14.1 %,36888 Број,64 %,13950 Број,24.2 %,12773 Број,22.2 %,44.06 Број,166.3 Индекс,657 Број,11.4 ‰,789 Број,13.7 ‰,0 Број,0 ‰,-132 Број,-2.29 ‰,83.27 Индекс,1.42 Коефицијент,75.2 Број,80.4 Број,56.2 Број,21.5 Број,34.6 Број,323 Број,116 Број,2.8 Број,273 Број,0 км,0 км,23632 Број,410 Број,0 Број,0 %,0 Број,0 %,578 Број,10 Број,52.3 %,35.6 %
158,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2019,3 км2,0 ха,0 %,0 Број,19285 Број,25236 Број,57856 Број,25645 Број,32211 Број,0.8 Однос,1.26 Однос,4325 Број,7.5 %,3846 Број,6.6 %,1619 Број,2.8 %,48487 Број,83.8 %,8014 Број,13.9 %,36760 Број,63.5 %,13996 Број,24.2 %,12925 Број,22.3 %,43.97 Број,161.9 Индекс,625 Број,10.8 ‰,822 Број,14.21 ‰,2 Број,3.2 ‰,-197 Број,-3.41 ‰,76.03 Индекс,1.36 Коефицијент,75.7 Број,80 Број,57.4 Број,22.2 Број,35.2 Број,356 Број,131 Број,2.7 Број,554 Број,0 км,0 км,24219 Број,419 Број,0 Број,0 %,0 Број,0 %,809 Број,14 Број,52.3 %,35.6 %
159,Beograd-Vracar,Beogradska oblast (Grad Beograd),Београд-Врачар,Београдска област (Град Београд),2020,3 км2,0 ха,0 %,0 Број,19321 Број,25236 Број,57962 Број,25711 Број,32251 Број,0.8 Однос,1.25 Однос,4251 Број,7.3 %,4048 Број,7 %,1614 Број,2.8 %,48470 Број,83.6 %,7935 Број,13.7 %,36752 Број,63.4 %,14023 Број,24.2 %,12911 Број,22.3 %,43.78 Број,158.5 Индекс,554 Број,9.56 ‰,977 Број,16.86 ‰,0 Број,0 ‰,-423 Број,-7.3 ‰,56.7 Индекс,1.21 Коефицијент,75.1 Број,79.8 Број,57.7 Број,22.6 Број,35.1 Број,213 Број,129 Број,1.7 Број,276 Број,0 км,0 км,23918 Број,413 Број,0 Број,0 %,0 Број,0 %,725 Број,12.5 Број,31.9 %,42.9 %
160,Beograd-Zemun,Beogradska oblast (Grad Beograd),Београд-Земун,Београдска област (Град Београд),2011,150 км2,62.39 ха,0.4 %,1 Број,1118 Број,57845 Број,167749 Број,79933 Број,87816 Број,0.91 Однос,1.1 Однос,12140 Број,7.2 %,12820 Број,7.6 %,6961 Број,4.1 %,137561 Број,82 %,31138 Број,18.6 %,117130 Број,69.8 %,40728 Број,24.3 %,25659 Број,15.3 %,40.97 Број,111.2 Индекс,1880 Број,11.21 ‰,1961 Број,11.69 ‰,13 Број,6.9 ‰,-81 Број,-0.48 ‰,95.87 Индекс,1.51 Коефицијент,71.6 Број,77.1 Број,43.2 Број,21.3 Број,21.9 Број,885 Број,272 Број,3.3 Број,1257 Број,0 км,0 км,40995 Број,244 Број,0 Број,0 %,0 Број,0 %,226 Број,1.3 Број,58 %,22.8 %
